Subject,Block,Trial,Horizon,Info,mu_L,mu_R,delta,Choice,RT,Accuracy,Outcome
0028vx980suduypyca0fxp5s.,40,10,10,0,40,28,12,1,0.167335000121966,1,44
0028vx980suduypyca0fxp5s.,41,1,5,1,60,56,4,1,1.1213449998758733,1,63
0028vx980suduypyca0fxp5s.,41,2,5,1,60,56,4,1,1.0727699999697506,1,49
0028vx980suduypyca0fxp5s.,41,3,5,1,60,56,4,1,0.7404500001575798,1,69
0028vx980suduypyca0fxp5s.,41,4,5,1,60,56,4,0,0.48691500001586974,0,51
0028vx980suduypyca0fxp5s.,41,5,5,1,60,56,4,1,0.5423149999696761,1,58
0028vx980suduypyca0fxp5s.,42,1,10,1,40,28,12,0,0.7032050001434982,0,38
0028vx980suduypyca0fxp5s.,42,2,10,1,40,28,12,1,0.662430000025779,1,33
0028vx980suduypyca0fxp5s.,42,3,10,1,40,28,12,1,0.4842349998652935,1,56
0028vx980suduypyca0fxp5s.,42,4,10,1,40,28,12,1,0.5655350000597537,1,43
0028vx980suduypyca0fxp5s.,42,5,10,1,40,28,12,1,2.0237249999772757,1,31
0028vx980suduypyca0fxp5s.,42,6,10,1,40,28,12,0,1.218800000147894,0,29
0028vx980suduypyca0fxp5s.,42,7,10,1,40,28,12,1,0.5310649999883026,1,40
0028vx980suduypyca0fxp5s.,42,8,10,1,40,28,12,1,0.5369100000243634,1,28
0028vx980suduypyca0fxp5s.,42,9,10,1,40,28,12,0,0.48183499998413026,0,23
0028vx980suduypyca0fxp5s.,42,10,10,1,40,28,12,1,0.5183800000231713,1,43
0028vx980suduypyca0fxp5s.,43,1,10,-1,60,30,30,1,0.6908899999689311,1,76
0028vx980suduypyca0fxp5s.,43,2,10,-1,60,30,30,0,0.3461200001183897,0,31
0028vx980suduypyca0fxp5s.,43,3,10,-1,60,30,30,0,0.9445350000169128,0,27
0028vx980suduypyca0fxp5s.,43,4,10,-1,60,30,30,0,0.43832499999552965,0,21
0028vx980suduypyca0fxp5s.,43,5,10,-1,60,30,30,1,0.6801350000314415,1,62
0028vx980suduypyca0fxp5s.,43,6,10,-1,60,30,30,1,0.40260999999009073,1,57
0028vx980suduypyca0fxp5s.,43,7,10,-1,60,30,30,1,0.22120500006712973,1,55
0028vx980suduypyca0fxp5s.,43,8,10,-1,60,30,30,1,0.4741750000976026,1,46
0028vx980suduypyca0fxp5s.,43,9,10,-1,60,30,30,1,0.19950499990954995,1,52
0028vx980suduypyca0fxp5s.,43,10,10,-1,60,30,30,1,0.18636499997228384,1,54
0028vx980suduypyca0fxp5s.,44,1,5,1,60,68,-8,0,0.5604899998288602,1,61
0028vx980suduypyca0fxp5s.,44,2,5,1,60,68,-8,1,0.36176500003784895,0,59
0028vx980suduypyca0fxp5s.,44,3,5,1,60,68,-8,1,0.8606700000818819,0,68
0028vx980suduypyca0fxp5s.,44,4,5,1,60,68,-8,1,0.888814999954775,0,48
0028vx980suduypyca0fxp5s.,44,5,5,1,60,68,-8,0,1.0481500001624227,1,70
0028vx980suduypyca0fxp5s.,45,1,10,-1,40,48,-8,0,0.6053800000809133,1,50
0028vx980suduypyca0fxp5s.,45,2,10,-1,40,48,-8,0,0.5439750000368804,1,53
0028vx980suduypyca0fxp5s.,45,3,10,-1,40,48,-8,1,0.45136499986983836,0,44
0028vx980suduypyca0fxp5s.,45,4,10,-1,40,48,-8,0,0.6041599998716265,1,48
0028vx980suduypyca0fxp5s.,45,5,10,-1,40,48,-8,0,1.939805000089109,1,45
0028vx980suduypyca0fxp5s.,45,6,10,-1,40,48,-8,1,0.570134999928996,0,45
0028vx980suduypyca0fxp5s.,45,7,10,-1,40,48,-8,0,0.9232050001155585,1,43
0028vx980suduypyca0fxp5s.,45,8,10,-1,40,48,-8,1,0.5377499999012798,0,15
0028vx980suduypyca0fxp5s.,45,9,10,-1,40,48,-8,0,0.7821949999779463,1,46
0028vx980suduypyca0fxp5s.,45,10,10,-1,40,48,-8,0,0.20576500007882714,1,42
0028vx980suduypyca0fxp5s.,46,1,10,1,60,90,-30,1,0.7482999998610467,0,65
0028vx980suduypyca0fxp5s.,46,2,10,1,60,90,-30,1,0.5262249999213964,0,63
0028vx980suduypyca0fxp5s.,46,3,10,1,60,90,-30,0,0.7209100001491606,1,93
0028vx980suduypyca0fxp5s.,46,4,10,1,60,90,-30,1,1.06042500003241,0,63
0028vx980suduypyca0fxp5s.,46,5,10,1,60,90,-30,0,0.7461599998641759,1,110
0028vx980suduypyca0fxp5s.,46,6,10,1,60,90,-30,0,0.38632500008679926,1,94
0028vx980suduypyca0fxp5s.,46,7,10,1,60,90,-30,0,0.19255499984137714,1,84
0028vx980suduypyca0fxp5s.,46,8,10,1,60,90,-30,0,0.18734499998390675,1,92
0028vx980suduypyca0fxp5s.,46,9,10,1,60,90,-30,0,0.18198499991558492,1,82
0028vx980suduypyca0fxp5s.,46,10,10,1,60,90,-30,0,0.16061500017531216,1,94
0028vx980suduypyca0fxp5s.,47,1,5,-1,60,72,-12,1,0.6142599999438971,0,53
0028vx980suduypyca0fxp5s.,47,2,5,-1,60,72,-12,0,0.48433500016108155,1,70
0028vx980suduypyca0fxp5s.,47,3,5,-1,60,72,-12,0,0.7431299998424947,1,80
0028vx980suduypyca0fxp5s.,47,4,5,-1,60,72,-12,0,0.5199800000991672,1,76
0028vx980suduypyca0fxp5s.,47,5,5,-1,60,72,-12,0,0.5993500000331551,1,65
0028vx980suduypyca0fxp5s.,48,1,5,0,40,52,-12,1,0.6430399999953806,0,31
0028vx980suduypyca0fxp5s.,48,2,5,0,40,52,-12,1,0.5308350000996143,0,25
0028vx980suduypyca0fxp5s.,48,3,5,0,40,52,-12,0,0.4144550000783056,1,56
0028vx980suduypyca0fxp5s.,48,4,5,0,40,52,-12,0,0.3810999998822808,1,39
0028vx980suduypyca0fxp5s.,48,5,5,0,40,52,-12,0,1.0094099999405444,1,56
0028vx980suduypyca0fxp5s.,49,1,10,1,40,44,-4,1,0.6042949999682605,0,57
0028vx980suduypyca0fxp5s.,49,2,10,1,40,44,-4,1,0.37739999988116324,0,29
0028vx980suduypyca0fxp5s.,49,3,10,1,40,44,-4,1,0.3511350001208484,0,44
0028vx980suduypyca0fxp5s.,49,4,10,1,40,44,-4,0,0.6015299998689443,1,46
0028vx980suduypyca0fxp5s.,49,5,10,1,40,44,-4,0,0.3567699999548495,1,45
0028vx980suduypyca0fxp5s.,49,6,10,1,40,44,-4,1,1.213465000037104,0,49
0028vx980suduypyca0fxp5s.,49,7,10,1,40,44,-4,1,1.2368199999909848,0,69
0028vx980suduypyca0fxp5s.,49,8,10,1,40,44,-4,1,0.6513549999799579,0,45
0028vx980suduypyca0fxp5s.,49,9,10,1,40,44,-4,1,5.319059999892488,0,58
0028vx980suduypyca0fxp5s.,49,10,10,1,40,44,-4,1,0.34338500001467764,0,55
0028vx980suduypyca0fxp5s.,50,1,10,-1,60,80,-20,1,0.9665400001686066,0,54
0028vx980suduypyca0fxp5s.,50,2,10,-1,60,80,-20,0,0.39299000008031726,1,85
0028vx980suduypyca0fxp5s.,50,3,10,-1,60,80,-20,0,0.4933750000782311,1,79
0028vx980suduypyca0fxp5s.,50,4,10,-1,60,80,-20,0,0.7372850000392646,1,83
0028vx980suduypyca0fxp5s.,50,5,10,-1,60,80,-20,0,1.0482149999588728,1,80
0028vx980suduypyca0fxp5s.,50,6,10,-1,60,80,-20,0,0.4585550001356751,1,78
0028vx980suduypyca0fxp5s.,50,7,10,-1,60,80,-20,0,0.22311999998055398,1,87
0028vx980suduypyca0fxp5s.,50,8,10,-1,60,80,-20,0,0.21346499980427325,1,72
0028vx980suduypyca0fxp5s.,50,9,10,-1,60,80,-20,0,0.1134549998678267,1,92
0028vx980suduypyca0fxp5s.,50,10,10,-1,60,80,-20,0,0.18548500002361834,1,78
0028vx980suduypyca0fxp5s.,51,1,5,0,60,64,-4,1,0.6358649998437613,0,71
0028vx980suduypyca0fxp5s.,51,2,5,0,60,64,-4,0,0.3612849998753518,1,57
0028vx980suduypyca0fxp5s.,51,3,5,0,60,64,-4,1,0.6944949999451637,0,48
0028vx980suduypyca0fxp5s.,51,4,5,0,60,64,-4,0,0.7219200001563877,1,65
0028vx980suduypyca0fxp5s.,51,5,5,0,60,64,-4,1,2.692659999942407,0,61
0028vx980suduypyca0fxp5s.,52,1,10,0,40,52,-12,1,0.5960949999280274,0,33
0028vx980suduypyca0fxp5s.,52,2,10,0,40,52,-12,1,0.7237849999219179,0,43
0028vx980suduypyca0fxp5s.,52,3,10,0,40,52,-12,0,0.5785499999765307,1,50
0028vx980suduypyca0fxp5s.,52,4,10,0,40,52,-12,0,0.3730399999767542,1,60
0028vx980suduypyca0fxp5s.,52,5,10,0,40,52,-12,0,1.4026300001423806,1,41
0028vx980suduypyca0fxp5s.,52,6,10,0,40,52,-12,1,0.7910599999595433,0,44
0028vx980suduypyca0fxp5s.,52,7,10,0,40,52,-12,1,1.4021250000223517,0,62
0028vx980suduypyca0fxp5s.,52,8,10,0,40,52,-12,0,0.4670250001363456,1,48
0028vx980suduypyca0fxp5s.,52,9,10,0,40,52,-12,1,0.5933149999473244,0,41
0028vx980suduypyca0fxp5s.,52,10,10,0,40,52,-12,1,0.27432999992743134,0,53
0028vx980suduypyca0fxp5s.,53,1,10,-1,60,72,-12,1,0.8286250000819564,0,60
0028vx980suduypyca0fxp5s.,53,2,10,-1,60,72,-12,0,0.45290999999269843,1,75
0028vx980suduypyca0fxp5s.,53,3,10,-1,60,72,-12,0,0.7337799998931587,1,75
0028vx980suduypyca0fxp5s.,53,4,10,-1,60,72,-12,0,0.5231399999465793,1,84
0028vx980suduypyca0fxp5s.,53,5,10,-1,60,72,-12,0,0.686310000019148,1,60
0028vx980suduypyca0fxp5s.,53,6,10,-1,60,72,-12,0,0.8788950000889599,1,76
0028vx980suduypyca0fxp5s.,53,7,10,-1,60,72,-12,0,0.37736500008031726,1,72
0028vx980suduypyca0fxp5s.,53,8,10,-1,60,72,-12,0,0.2588150000665337,1,67
0028vx980suduypyca0fxp5s.,53,9,10,-1,60,72,-12,0,0.23200000007636845,1,78
0028vx980suduypyca0fxp5s.,53,10,10,-1,60,72,-12,0,0.21014499990269542,1,65
0028vx980suduypyca0fxp5s.,54,1,5,1,60,90,-30,1,0.6247100001201034,0,69
0028vx980suduypyca0fxp5s.,54,2,5,1,60,90,-30,1,0.5275749999564141,0,51
0028vx980suduypyca0fxp5s.,54,3,5,1,60,90,-30,0,0.43897000001743436,1,89
0028vx980suduypyca0fxp5s.,54,4,5,1,60,90,-30,1,0.7283700001426041,0,64
0028vx980suduypyca0fxp5s.,54,5,5,1,60,90,-30,0,0.5149799999780953,1,74
0028vx980suduypyca0fxp5s.,55,1,10,1,40,70,-30,1,0.6176700000651181,0,37
0028vx980suduypyca0fxp5s.,55,2,10,1,40,70,-30,1,0.4514300001319498,0,47
0028vx980suduypyca0fxp5s.,55,3,10,1,40,70,-30,0,0.45098500000312924,1,70
0028vx980suduypyca0fxp5s.,55,4,10,1,40,70,-30,1,0.8848050001543015,0,42
0028vx980suduypyca0fxp5s.,55,5,10,1,40,70,-30,0,0.4653099998831749,1,74
0028vx980suduypyca0fxp5s.,55,6,10,1,40,70,-30,0,0.6425600000657141,1,70
0028vx980suduypyca0fxp5s.,55,7,10,1,40,70,-30,0,0.21753499982878566,1,77
0028vx980suduypyca0fxp5s.,55,8,10,1,40,70,-30,0,0.16717000002972782,1,76
0028vx980suduypyca0fxp5s.,55,9,10,1,40,70,-30,0,0.11950000002980232,1,60
0028vx980suduypyca0fxp5s.,55,10,10,1,40,70,-30,0,0.2452350000385195,1,56
0028vx980suduypyca0fxp5s.,56,1,10,1,40,52,-12,1,0.6001800000667572,0,41
0028vx980suduypyca0fxp5s.,56,2,10,1,40,52,-12,0,0.3996599998790771,1,55
0028vx980suduypyca0fxp5s.,56,3,10,1,40,52,-12,1,0.5044550001621246,0,25
0028vx980suduypyca0fxp5s.,56,4,10,1,40,52,-12,1,0.6231750000733882,0,49
0028vx980suduypyca0fxp5s.,56,5,10,1,40,52,-12,0,0.609144999878481,1,46
0028vx980suduypyca0fxp5s.,56,6,10,1,40,52,-12,0,0.7660850000102073,1,40
0028vx980suduypyca0fxp5s.,56,7,10,1,40,52,-12,1,0.6814600001089275,0,35
0028vx980suduypyca0fxp5s.,56,8,10,1,40,52,-12,0,0.4719849999528378,1,69
0028vx980suduypyca0fxp5s.,56,9,10,1,40,52,-12,0,0.4624350001104176,1,62
0028vx980suduypyca0fxp5s.,56,10,10,1,40,52,-12,0,0.19563500001095235,1,51
0028vx980suduypyca0fxp5s.,57,1,10,0,40,20,20,1,0.6221149999182671,1,45
0028vx980suduypyca0fxp5s.,57,2,10,0,40,20,20,0,0.40216500009410083,0,18
0028vx980suduypyca0fxp5s.,57,3,10,0,40,20,20,0,1.444999999832362,0,5
0028vx980suduypyca0fxp5s.,57,4,10,0,40,20,20,1,0.5274900000076741,1,38
0028vx980suduypyca0fxp5s.,57,5,10,0,40,20,20,1,0.6439950000494719,1,45
0028vx980suduypyca0fxp5s.,57,6,10,0,40,20,20,1,1.0587249998934567,1,40
0028vx980suduypyca0fxp5s.,57,7,10,0,40,20,20,1,0.2149050000589341,1,15
0028vx980suduypyca0fxp5s.,57,8,10,0,40,20,20,1,0.25729999993927777,1,31
0028vx980suduypyca0fxp5s.,57,9,10,0,40,20,20,1,0.22792499978095293,1,47
0028vx980suduypyca0fxp5s.,57,10,10,0,40,20,20,1,0.20406999997794628,1,35
0028vx980suduypyca0fxp5s.,58,1,10,-1,40,20,20,0,0.6690650000236928,0,19
0028vx980suduypyca0fxp5s.,58,2,10,-1,40,20,20,0,0.4568199999630451,0,31
0028vx980suduypyca0fxp5s.,58,3,10,-1,40,20,20,0,0.9569449999835342,0,27
0028vx980suduypyca0fxp5s.,58,4,10,-1,40,20,20,1,0.5460450001992285,1,32
0028vx980suduypyca0fxp5s.,58,5,10,-1,40,20,20,1,1.575609999941662,1,46
0028vx980suduypyca0fxp5s.,58,6,10,-1,40,20,20,0,0.5502949999645352,0,35
0028vx980suduypyca0fxp5s.,58,7,10,-1,40,20,20,1,0.5009500000160187,1,54
0028vx980suduypyca0fxp5s.,58,8,10,-1,40,20,20,1,0.23962999996729195,1,40
0028vx980suduypyca0fxp5s.,58,9,10,-1,40,20,20,1,0.20271499990485609,1,33
0028vx980suduypyca0fxp5s.,58,10,10,-1,40,20,20,1,0.2022149998228997,1,41
0028vx980suduypyca0fxp5s.,59,1,5,1,40,44,-4,1,0.6650600000284612,0,37
0028vx980suduypyca0fxp5s.,59,2,5,1,40,44,-4,1,0.6792200000490993,0,59
0028vx980suduypyca0fxp5s.,59,3,5,1,40,44,-4,1,0.510634999955073,0,31
0028vx980suduypyca0fxp5s.,59,4,5,1,40,44,-4,0,0.557024999987334,1,38
0028vx980suduypyca0fxp5s.,59,5,5,1,40,44,-4,1,0.7368700001388788,0,39
0028vx980suduypyca0fxp5s.,60,1,10,-1,40,60,-20,0,0.5466650000307709,1,56
0028vx980suduypyca0fxp5s.,60,2,10,-1,40,60,-20,0,0.34401499992236495,1,61
0028vx980suduypyca0fxp5s.,60,3,10,-1,40,60,-20,1,0.6446499999146909,0,46
0028vx980suduypyca0fxp5s.,60,4,10,-1,40,60,-20,0,0.6559600001201034,1,60
0028vx980suduypyca0fxp5s.,60,5,10,-1,40,60,-20,1,0.7252599999774247,0,51
0028vx980suduypyca0fxp5s.,60,6,10,-1,40,60,-20,0,0.5288849999196827,1,66
0028vx980suduypyca0fxp5s.,60,7,10,-1,40,60,-20,0,0.21021499997004867,1,61
0028vx980suduypyca0fxp5s.,60,8,10,-1,40,60,-20,0,0.19763500010594726,1,57
0028vx980suduypyca0fxp5s.,60,9,10,-1,40,60,-20,0,0.1911500000860542,1,72
0028vx980suduypyca0fxp5s.,60,10,10,-1,40,60,-20,0,0.19894999987445772,1,60
0028vx980suduypyca0fxp5s.,61,1,5,0,40,60,-20,0,0.6746150001417845,1,64
0028vx980suduypyca0fxp5s.,61,2,5,0,40,60,-20,0,0.4679350000806153,1,62
0028vx980suduypyca0fxp5s.,61,3,5,0,40,60,-20,1,0.4972449999768287,0,38
0028vx980suduypyca0fxp5s.,61,4,5,0,40,60,-20,1,0.39971500006504357,0,36
0028vx980suduypyca0fxp5s.,61,5,5,0,40,60,-20,0,0.5039400001987815,1,66
0028vx980suduypyca0fxp5s.,62,1,10,0,60,64,-4,1,0.6070250000339001,0,63
0028vx980suduypyca0fxp5s.,62,2,10,0,60,64,-4,0,0.40035499981604517,1,69
0028vx980suduypyca0fxp5s.,62,3,10,0,60,64,-4,1,0.4558550000656396,0,73
0028vx980suduypyca0fxp5s.,62,4,10,0,60,64,-4,0,0.3905350000131875,1,74
0028vx980suduypyca0fxp5s.,62,5,10,0,60,64,-4,1,0.6452450000215322,0,54
0028vx980suduypyca0fxp5s.,62,6,10,0,60,64,-4,0,1.5494299998972565,1,68
0028vx980suduypyca0fxp5s.,62,7,10,0,60,64,-4,0,0.8245850000530481,1,56
0028vx980suduypyca0fxp5s.,62,8,10,0,60,64,-4,0,0.1881949999369681,1,63
0028vx980suduypyca0fxp5s.,62,9,10,0,60,64,-4,0,0.17979500000365078,1,65
0028vx980suduypyca0fxp5s.,62,10,10,0,60,64,-4,0,0.15377500001341105,1,48
0028vx980suduypyca0fxp5s.,63,1,5,1,60,48,12,1,0.6416650000028312,1,56
0028vx980suduypyca0fxp5s.,63,2,5,1,60,48,12,0,0.39644000004045665,0,35
0028vx980suduypyca0fxp5s.,63,3,5,1,60,48,12,1,0.9108849999029189,1,47
0028vx980suduypyca0fxp5s.,63,4,5,1,60,48,12,1,0.737290000077337,1,40
0028vx980suduypyca0fxp5s.,63,5,5,1,60,48,12,1,1.2023849999532104,1,52
0028vx980suduypyca0fxp5s.,64,1,10,0,40,44,-4,0,0.5293650000821799,1,46
0028vx980suduypyca0fxp5s.,64,2,10,0,40,44,-4,1,0.403954999987036,0,42
0028vx980suduypyca0fxp5s.,64,3,10,0,40,44,-4,1,1.130739999935031,0,38
0028vx980suduypyca0fxp5s.,64,4,10,0,40,44,-4,0,0.6297049999702722,1,38
0028vx980suduypyca0fxp5s.,64,5,10,0,40,44,-4,0,5.665244999807328,1,34
0028vx980suduypyca0fxp5s.,64,6,10,0,40,44,-4,1,0.5459099998697639,0,36
0028vx980suduypyca0fxp5s.,64,7,10,0,40,44,-4,0,0.5345300000626594,1,47
0028vx980suduypyca0fxp5s.,64,8,10,0,40,44,-4,1,0.554024999961257,0,43
0028vx980suduypyca0fxp5s.,64,9,10,0,40,44,-4,0,0.7338749999180436,1,44
0028vx980suduypyca0fxp5s.,64,10,10,0,40,44,-4,0,0.6097000001464039,1,51
0028vx980suduypyca0fxp5s.,65,1,10,0,60,80,-20,0,0.5212399999145418,1,78
0028vx980suduypyca0fxp5s.,65,2,10,0,60,80,-20,1,0.4472199999727309,0,54
0028vx980suduypyca0fxp5s.,65,3,10,0,60,80,-20,0,0.4992649999912828,1,81
0028vx980suduypyca0fxp5s.,65,4,10,0,60,80,-20,1,0.5151049999985844,0,64
0028vx980suduypyca0fxp5s.,65,5,10,0,60,80,-20,0,0.6704800000879914,1,85
0028vx980suduypyca0fxp5s.,65,6,10,0,60,80,-20,0,0.21363000012934208,1,90
0028vx980suduypyca0fxp5s.,65,7,10,0,60,80,-20,0,0.20320999994874,1,77
0028vx980suduypyca0fxp5s.,65,8,10,0,60,80,-20,0,1.1376749998889863,1,71
0028vx980suduypyca0fxp5s.,65,9,10,0,60,80,-20,0,0.19606999983079731,1,72
0028vx980suduypyca0fxp5s.,65,10,10,0,60,80,-20,0,0.21809000009670854,1,67
0028vx980suduypyca0fxp5s.,66,1,10,0,60,72,-12,1,1.0991199999116361,0,58
0028vx980suduypyca0fxp5s.,66,2,10,0,60,72,-12,0,0.40166500001214445,1,80
0028vx980suduypyca0fxp5s.,66,3,10,0,60,72,-12,0,0.5543549999129027,1,75
0028vx980suduypyca0fxp5s.,66,4,10,0,60,72,-12,1,0.49685500003397465,0,60
0028vx980suduypyca0fxp5s.,66,5,10,0,60,72,-12,0,0.4823300000280142,1,74
0028vx980suduypyca0fxp5s.,66,6,10,0,60,72,-12,0,0.2738399999216199,1,81
0028vx980suduypyca0fxp5s.,66,7,10,0,60,72,-12,0,0.15093500004149973,1,71
0028vx980suduypyca0fxp5s.,66,8,10,0,60,72,-12,0,0.22238000016659498,1,83
0028vx980suduypyca0fxp5s.,66,9,10,0,60,72,-12,0,0.20649500004947186,1,71
0028vx980suduypyca0fxp5s.,66,10,10,0,60,72,-12,0,0.2221150000113994,1,65
0028vx980suduypyca0fxp5s.,67,1,5,-1,40,48,-8,0,0.7344100000336766,1,54
0028vx980suduypyca0fxp5s.,67,2,5,-1,40,48,-8,0,0.47980500012636185,1,45
0028vx980suduypyca0fxp5s.,67,3,5,-1,40,48,-8,1,0.4983349998947233,0,38
0028vx980suduypyca0fxp5s.,67,4,5,-1,40,48,-8,0,0.6066950000822544,1,54
0028vx980suduypyca0fxp5s.,67,5,5,-1,40,48,-8,0,0.619040000019595,1,41
0028vx980suduypyca0fxp5s.,68,1,5,0,60,90,-30,0,0.793390000006184,1,89
0028vx980suduypyca0fxp5s.,68,2,5,0,60,90,-30,0,0.6579950000159442,1,90
0028vx980suduypyca0fxp5s.,68,3,5,0,60,90,-30,1,0.43197000003419816,0,67
0028vx980suduypyca0fxp5s.,68,4,5,0,60,90,-30,1,0.8209900001529604,0,47
0028vx980suduypyca0fxp5s.,68,5,5,0,60,90,-30,0,0.5094649998936802,1,96
0028vx980suduypyca0fxp5s.,69,1,5,0,40,44,-4,0,0.6397049999795854,1,38
0028vx980suduypyca0fxp5s.,69,2,5,0,40,44,-4,1,0.36331499996595085,0,40
0028vx980suduypyca0fxp5s.,69,3,5,0,40,44,-4,1,0.6067350001540035,0,48
0028vx980suduypyca0fxp5s.,69,4,5,0,40,44,-4,0,0.43306499999016523,1,38
0028vx980suduypyca0fxp5s.,69,5,5,0,40,44,-4,1,0.5863050001207739,0,40
0028vx980suduypyca0fxp5s.,70,1,5,1,40,10,30,0,0.5766499999444932,0,19
0028vx980suduypyca0fxp5s.,70,2,5,1,40,10,30,1,0.40024999994784594,1,25
0028vx980suduypyca0fxp5s.,70,3,5,1,40,10,30,1,0.5588900002185255,1,38
0028vx980suduypyca0fxp5s.,70,4,5,1,40,10,30,1,0.5020200000144541,1,41
0028vx980suduypyca0fxp5s.,70,5,5,1,40,10,30,1,0.710410000057891,1,27
0028vx980suduypyca0fxp5s.,71,1,5,0,40,32,8,1,0.6444600000977516,1,50
0028vx980suduypyca0fxp5s.,71,2,5,0,40,32,8,0,0.3780499999411404,0,25
0028vx980suduypyca0fxp5s.,71,3,5,0,40,32,8,1,0.4200999999884516,1,57
0028vx980suduypyca0fxp5s.,71,4,5,0,40,32,8,0,0.4149650000035763,0,38
0028vx980suduypyca0fxp5s.,71,5,5,0,40,32,8,1,0.5181100000627339,1,57
0028vx980suduypyca0fxp5s.,72,1,10,1,60,68,-8,0,0.6455350001342595,1,57
0028vx980suduypyca0fxp5s.,72,2,10,1,60,68,-8,1,3.801285000052303,0,62
0028vx980suduypyca0fxp5s.,72,3,10,1,60,68,-8,1,0.6453549999278039,0,67
0028vx980suduypyca0fxp5s.,72,4,10,1,60,68,-8,1,0.44070499995723367,0,50
0028vx980suduypyca0fxp5s.,72,5,10,1,60,68,-8,0,1.2825150000862777,1,77
0028vx980suduypyca0fxp5s.,72,6,10,1,60,68,-8,0,0.7291900001000613,1,63
0028vx980suduypyca0fxp5s.,72,7,10,1,60,68,-8,0,6.282769999932498,1,73
0028vx980suduypyca0fxp5s.,72,8,10,1,60,68,-8,0,0.43957499996759,1,70
0028vx980suduypyca0fxp5s.,72,9,10,1,60,68,-8,0,0.23177000018768013,1,60
0028vx980suduypyca0fxp5s.,72,10,10,1,60,68,-8,0,0.19796000001952052,1,62
0028vx980suduypyca0fxp5s.,73,1,5,0,60,48,12,0,0.6581699999514967,0,47
0028vx980suduypyca0fxp5s.,73,2,5,0,60,48,12,1,0.3561150000896305,1,70
0028vx980suduypyca0fxp5s.,73,3,5,0,60,48,12,1,0.6431350000202656,1,74
0028vx980suduypyca0fxp5s.,73,4,5,0,60,48,12,0,0.7786449999548495,0,45
0028vx980suduypyca0fxp5s.,73,5,5,0,60,48,12,1,0.5591049999929965,1,66
0028vx980suduypyca0fxp5s.,74,1,5,0,40,70,-30,1,0.751105000032112,0,49
0028vx980suduypyca0fxp5s.,74,2,5,0,40,70,-30,0,0.360029999865219,1,51
0028vx980suduypyca0fxp5s.,74,3,5,0,40,70,-30,1,0.45925000007264316,0,47
0028vx980suduypyca0fxp5s.,74,4,5,0,40,70,-30,0,1.2181750000454485,1,60
0028vx980suduypyca0fxp5s.,74,5,5,0,40,70,-30,0,0.5371850000228733,1,69
0028vx980suduypyca0fxp5s.,75,1,5,-1,40,32,8,0,0.6773250000551343,0,19
0028vx980suduypyca0fxp5s.,75,2,5,-1,40,32,8,0,0.6180500001646578,0,30
0028vx980suduypyca0fxp5s.,75,3,5,-1,40,32,8,0,0.5863499999977648,0,28
0028vx980suduypyca0fxp5s.,75,4,5,-1,40,32,8,1,0.4143700001295656,1,21
0028vx980suduypyca0fxp5s.,75,5,5,-1,40,32,8,0,0.8906449999194592,0,38
0028vx980suduypyca0fxp5s.,76,1,10,0,60,68,-8,1,0.6536199999973178,0,71
0028vx980suduypyca0fxp5s.,76,2,10,0,60,68,-8,0,0.28645500005222857,1,64
0028vx980suduypyca0fxp5s.,76,3,10,0,60,68,-8,1,0.4898099999409169,0,60
0028vx980suduypyca0fxp5s.,76,4,10,0,60,68,-8,0,0.3073350000195205,1,57
0028vx980suduypyca0fxp5s.,76,5,10,0,60,68,-8,1,4.215709999902174,0,60
0028vx980suduypyca0fxp5s.,76,6,10,0,60,68,-8,1,0.5687249999027699,0,63
0028vx980suduypyca0fxp5s.,76,7,10,0,60,68,-8,1,0.6020849999040365,0,61
0028vx980suduypyca0fxp5s.,76,8,10,0,60,68,-8,1,0.17914999998174608,0,44
0028vx980suduypyca0fxp5s.,76,9,10,0,60,68,-8,1,0.2985600000247359,0,63
0028vx980suduypyca0fxp5s.,76,10,10,0,60,68,-8,1,0.19519499992020428,0,71
0028vx980suduypyca0fxp5s.,77,1,10,1,60,56,4,1,0.5953049999661744,1,49
0028vx980suduypyca0fxp5s.,77,2,10,1,60,56,4,1,0.3834900001529604,1,49
0028vx980suduypyca0fxp5s.,77,3,10,1,60,56,4,1,0.32004500017501414,1,59
0028vx980suduypyca0fxp5s.,77,4,10,1,60,56,4,0,0.4507049999665469,0,56
0028vx980suduypyca0fxp5s.,77,5,10,1,60,56,4,0,0.2977100000716746,0,44
0028vx980suduypyca0fxp5s.,77,6,10,1,60,56,4,0,0.42341999989002943,0,62
0028vx980suduypyca0fxp5s.,77,7,10,1,60,56,4,1,1.5055299999658018,1,73
0028vx980suduypyca0fxp5s.,77,8,10,1,60,56,4,1,0.5622950000688434,1,60
0028vx980suduypyca0fxp5s.,77,9,10,1,60,56,4,1,0.7267950000241399,1,59
0028vx980suduypyca0fxp5s.,77,10,10,1,60,56,4,1,0.175844999961555,1,70
0028vx980suduypyca0fxp5s.,78,1,10,0,60,52,8,0,0.6568350000306964,0,47
0028vx980suduypyca0fxp5s.,78,2,10,0,60,52,8,1,0.37434000009670854,1,71
0028vx980suduypyca0fxp5s.,78,3,10,0,60,52,8,1,0.5463349998462945,1,63
0028vx980suduypyca0fxp5s.,78,4,10,0,60,52,8,0,0.8240449998993427,0,33
0028vx980suduypyca0fxp5s.,78,5,10,0,60,52,8,1,0.9791550000663847,1,67
